date,season,home_team,away_team,ESPN_home_wp,ESPN_away_wp,538_home_wp,538_away_wp,model_home_wp,model_away_wp,Outcome,ModelPredOutcome,Accurate?
2018-11-02,2019,ORL,LAC,0.556,0.444,0.662869363107889,0.337130636892111,0.6094346815539445,0.39056531844605546,LAC,ORL,False
2018-11-02,2019,BRK,HOU,0.614,0.386,0.373138739039184,0.626861260960816,0.49356936951959196,0.506430630480408,HOU,HOU,True
2018-11-03,2019,PHI,DET,0.283,0.717,0.784791799014136,0.21520820098586402,0.533895899507068,0.466104100492932,PHI,PHI,True
2018-11-03,2019,CHO,CLE,0.204,0.796,0.811852731465134,0.18814726853486596,0.507926365732567,0.492073634267433,CHO,CHO,True
2018-11-03,2019,IND,BOS,0.515,0.485,0.450724734809866,0.549275265190134,0.48286236740493305,0.517137632595067,IND,BOS,False
2018-11-03,2019,ATL,MIA,0.681,0.319,0.392188596748598,0.6078114032514019,0.5365942983742991,0.46340570162570094,ATL,ATL,True
2018-11-04,2019,MIL,SAC,0.171,0.829,0.876726178373185,0.123273821626815,0.5238630891865925,0.4761369108134075,MIL,MIL,True
2018-11-04,2019,BRK,PHI,0.594,0.406,0.457668622105719,0.542331377894281,0.5258343110528595,0.4741656889471405,BRK,BRK,True
2018-11-04,2019,WAS,NYK,0.353,0.647,0.858454090912266,0.141545909087734,0.605727045456133,0.394272954543867,WAS,WAS,True
2018-11-10,2019,TOR,NYK,0.111,0.889,0.920875447114362,0.07912455288563802,0.515937723557181,0.484062276442819,TOR,TOR,True
2018-11-10,2019,LAC,MIL,0.601,0.399,0.411261699313524,0.5887383006864759,0.506130849656762,0.493869150343238,LAC,LAC,True
2018-11-11,2019,DET,CHO,0.464,0.536,0.597846001619738,0.402153998380262,0.530923000809869,0.469076999190131,CHO,DET,False
2018-11-17,2019,BRK,LAC,0.559,0.441,0.545061734256709,0.454938265743291,0.5520308671283545,0.4479691328716455,LAC,BRK,False
2018-11-18,2019,MIN,MEM,0.391,0.609,0.767890938105909,0.23210906189409097,0.5794454690529545,0.4205545309470455,MEM,MIN,False
2018-11-18,2019,MIA,LAL,0.425,0.575,0.581636173071028,0.418363826928972,0.503318086535514,0.496681913464486,LAL,MIA,False
2018-11-18,2019,ORL,NYK,0.367,0.633,0.7144433162408,0.28555668375919996,0.5407216581204,0.4592783418796,ORL,ORL,True
2018-11-18,2019,WAS,POR,0.594,0.406,0.622803701210344,0.377196298789656,0.608401850605172,0.391598149394828,POR,WAS,False
2018-11-23,2019,BRK,MIN,0.417,0.583,0.497876221282092,0.502123778717908,0.457438110641046,0.542561889358954,MIN,MIN,True
2018-11-23,2019,LAC,MEM,0.311,0.689,0.636193347821468,0.36380665217853203,0.473596673910734,0.526403326089266,LAC,MEM,False
2018-11-25,2019,LAL,ORL,0.212,0.788,0.799298337590714,0.200701662409286,0.505649168795357,0.494350831204643,ORL,LAL,False
2018-11-25,2019,DET,PHO,0.231,0.769,0.778118063673202,0.22188193632679798,0.504559031836601,0.495440968163399,DET,DET,True
2018-11-25,2019,ATL,CHO,0.727,0.273,0.393738879587614,0.606261120412386,0.560369439793807,0.439630560206193,ATL,ATL,True
2018-11-25,2019,BRK,PHI,0.529,0.471,0.425164656640002,0.574835343359998,0.477082328320001,0.522917671679999,PHI,PHI,True
2018-11-25,2019,TOR,MIA,0.179,0.821,0.818705011621799,0.18129498837820102,0.49885250581089946,0.5011474941891005,TOR,MIA,False
2018-11-25,2019,MEM,NYK,0.255,0.745,0.803484633387763,0.196515366612237,0.5292423166938816,0.4707576833061185,NYK,MEM,False
2019-11-01,2020,BRK,HOU,0.545,0.455,0.334630319045946,0.665369680954054,0.439815159522973,0.560184840477027,BRK,HOU,False
2019-11-01,2020,IND,CLE,0.213,0.787,0.740875980423471,0.259124019576529,0.4769379902117355,0.5230620097882646,IND,CLE,False
2019-11-01,2020,ORL,MIL,0.578,0.422,0.489708347224602,0.510291652775398,0.533854173612301,0.46614582638769897,MIL,ORL,False
2019-11-01,2020,BOS,NYK,0.148,0.852,0.895887854196298,0.10411214580370198,0.521943927098149,0.478056072901851,BOS,BOS,True
2019-11-02,2020,OKC,NOP,0.362,0.638,0.652865715325672,0.34713428467432805,0.507432857662836,0.49256714233716403,OKC,OKC,True
2019-11-02,2020,DET,BRK,0.437,0.563,0.518359491544989,0.48164050845501105,0.4776797457724945,0.5223202542275055,DET,BRK,False
2019-11-02,2020,ORL,DEN,0.581,0.419,0.394825263414219,0.605174736585781,0.48791263170710947,0.5120873682928905,DEN,DEN,True
2019-11-03,2020,IND,CHI,0.271,0.729,0.590595535901964,0.409404464098036,0.430797767950982,0.569202232049018,IND,CHI,False
2019-11-03,2020,MIA,HOU,0.409,0.591,0.24815023303276,0.75184976696724,0.32857511651638,0.6714248834836201,MIA,HOU,False
2019-11-03,2020,NYK,SAC,0.456,0.544,0.348550211506335,0.651449788493665,0.4022751057531675,0.5977248942468325,SAC,SAC,True
2019-11-09,2020,SAS,BOS,0.477,0.523,0.43960958690629,0.5603904130937101,0.458304793453145,0.541695206546855,BOS,BOS,True
2019-11-10,2020,MIN,DEN,0.566,0.434,0.516895858485026,0.48310414151497405,0.541447929242513,0.45855207075748705,DEN,MIN,False
2019-11-10,2020,ORL,IND,0.428,0.572,0.764098244402651,0.23590175559734905,0.5960491222013254,0.4039508777986745,IND,ORL,False
2019-11-10,2020,PHI,CHO,0.082,0.918,0.9433536169453,0.056646383054700045,0.51267680847265,0.48732319152735004,PHI,PHI,True
2019-11-14,2020,CLE,MIA,0.646,0.354,0.497344498897976,0.502655501102024,0.571672249448988,0.42832775055101197,MIA,CLE,False
2019-11-16,2020,CHI,BRK,0.483,0.517,0.727178432854735,0.27282156714526495,0.6050892164273676,0.3949107835726325,BRK,CHI,False
2019-11-17,2020,CLE,PHI,0.637,0.363,0.293423210343345,0.706576789656655,0.4652116051716725,0.5347883948283275,PHI,PHI,True
2019-11-17,2020,SAC,BOS,0.61,0.39,0.502062475857972,0.49793752414202797,0.556031237928986,0.443968762071014,SAC,SAC,True
2019-11-17,2020,ORL,WAS,0.268,0.732,0.785724363273999,0.21427563672600103,0.5268621816369995,0.4731378183630005,ORL,ORL,True
2019-11-17,2020,MEM,DEN,0.737,0.263,0.429553175902483,0.570446824097517,0.5832765879512415,0.4167234120487585,DEN,MEM,False
2019-11-23,2020,MIN,PHO,0.399,0.601,0.633200962524216,0.366799037475784,0.516100481262108,0.483899518737892,PHO,MIN,False
2019-11-24,2020,HOU,DAL,0.335,0.665,0.74734531749506,0.25265468250494005,0.54117265874753,0.45882734125247004,DAL,HOU,False
2019-11-24,2020,NYK,BRK,0.622,0.378,0.405373640551236,0.594626359448764,0.513686820275618,0.486313179724382,BRK,NYK,False
2019-11-24,2020,WAS,SAC,0.437,0.563,0.61466953231174,0.38533046768825996,0.52583476615587,0.47416523384412995,SAC,WAS,False
2019-11-29,2020,BRK,BOS,0.59,0.41,0.450817226076177,0.549182773923823,0.5204086130380885,0.4795913869619115,BRK,BRK,True
2019-11-30,2020,SAC,DEN,0.62,0.38,0.371396441104023,0.6286035588959771,0.4956982205520115,0.5043017794479885,SAC,DEN,False
2021-11-01,2022,CHO,CLE,0.314,0.686,0.712437267570497,0.28756273242950303,0.5132186337852485,0.48678136621475154,CLE,CHO,False
2021-11-01,2022,IND,SAS,0.422,0.578,0.690828794614318,0.309171205385682,0.556414397307159,0.443585602692841,IND,IND,True
2021-11-01,2022,PHI,POR,0.374,0.626,0.729106259704383,0.27089374029561697,0.5515531298521915,0.4484468701478085,PHI,PHI,True
2021-11-01,2022,ATL,WAS,0.34,0.66,0.74848186664277,0.25151813335722994,0.544240933321385,0.455759066678615,ATL,ATL,True
2021-11-01,2022,BOS,CHI,0.464,0.536,0.696702231287961,0.30329776871203895,0.5803511156439806,0.4196488843560195,CHI,BOS,False
2021-11-01,2022,NYK,TOR,0.316,0.684,0.715210998850822,0.28478900114917804,0.515605499425411,0.48439450057458905,TOR,NYK,False
2021-11-02,2022,DET,MIL,0.468,0.532,0.429736272408157,0.570263727591843,0.4488681362040785,0.5511318637959215,MIL,MIL,True
2021-11-02,2022,DAL,MIA,0.536,0.464,0.611293555320436,0.38870644467956394,0.5736467776602181,0.426353222339782,MIA,DAL,False
2021-11-03,2022,CLE,POR,0.676,0.324,0.315486380518332,0.684513619481668,0.495743190259166,0.504256809740834,CLE,POR,False
2021-11-03,2022,IND,NYK,0.506,0.494,0.603450713700371,0.39654928629962904,0.5547253568501855,0.4452746431498145,IND,IND,True
2021-11-03,2022,ORL,BOS,0.58,0.42,0.347443566133442,0.6525564338665579,0.46372178306672096,0.5362782169332789,BOS,BOS,True
2021-11-03,2022,PHI,CHI,0.386,0.614,0.744179921877185,0.25582007812281504,0.5650899609385924,0.4349100390614075,PHI,PHI,True
2021-11-03,2022,WAS,TOR,0.409,0.591,0.640504831849656,0.359495168150344,0.524752415924828,0.475247584075172,TOR,WAS,False
2021-11-03,2022,BRK,ATL,0.351,0.649,0.625967364730803,0.37403263526919694,0.4884836823654015,0.5115163176345985,BRK,ATL,False
2021-11-04,2022,DET,PHI,0.516,0.484,0.31425661799345,0.6857433820065499,0.41512830899672504,0.584871691003275,PHI,PHI,True
2021-11-04,2022,ATL,UTA,0.598,0.402,0.495971077858455,0.504028922141545,0.5469855389292275,0.45301446107077253,UTA,ATL,False
2021-11-04,2022,MIA,BOS,0.235,0.765,0.729998448959557,0.270001551040443,0.4824992244797785,0.5175007755202214,BOS,BOS,True
2021-11-05,2022,DET,BRK,0.729,0.271,0.267946998447828,0.732053001552172,0.498473499223914,0.5015265007760861,BRK,BRK,True
2021-11-05,2022,ORL,SAS,0.557,0.443,0.517757087119312,0.482242912880688,0.5373785435596561,0.462621456440344,SAS,ORL,False
2021-11-05,2022,WAS,MEM,0.48,0.52,0.612660443913681,0.387339556086319,0.5463302219568404,0.4536697780431595,WAS,WAS,True
2021-11-05,2022,TOR,CLE,0.319,0.681,0.806532529673912,0.19346747032608802,0.562766264836956,0.43723373516304403,CLE,TOR,False
2021-11-05,2022,MIL,NYK,0.461,0.539,0.669097477416077,0.33090252258392305,0.5650487387080385,0.43495126129196154,NYK,MIL,False
2021-11-06,2022,DEN,HOU,0.21,0.79,0.910674464788368,0.089325535211632,0.560337232394184,0.439662767605816,DEN,DEN,True
2021-11-06,2022,MIA,UTA,0.537,0.463,0.554394764162731,0.44560523583726896,0.5456973820813655,0.45430261791863447,MIA,MIA,True
2021-11-07,2022,TOR,BRK,0.564,0.436,0.528994210022565,0.47100578997743503,0.5464971050112825,0.45350289498871754,BRK,TOR,False
2021-11-07,2022,NYK,CLE,0.271,0.729,0.812379640443087,0.18762035955691303,0.5416898202215434,0.4583101797784565,CLE,NYK,False
2021-11-07,2022,ORL,UTA,0.749,0.251,0.313427478801801,0.686572521198199,0.5312137394009004,0.4687862605990995,ORL,ORL,True
2021-11-07,2022,WAS,MIL,0.463,0.537,0.554478713208349,0.44552128679165104,0.5087393566041745,0.49126064339582554,WAS,WAS,True
2021-11-07,2022,SAC,IND,0.389,0.611,0.549538440773519,0.450461559226481,0.4692692203867595,0.5307307796132406,IND,IND,True
2021-11-13,2022,UTA,MIA,0.252,0.748,0.782698010502696,0.21730198949730395,0.5173490052513481,0.482650994748652,MIA,UTA,False
2021-11-14,2022,LAL,SAS,0.464,0.536,0.580587297031751,0.41941270296824895,0.5222936485158756,0.4777063514841245,LAL,LAL,True
2021-11-14,2022,ATL,MIL,0.418,0.582,0.609127812400039,0.390872187599961,0.5135639062000195,0.4864360937999805,ATL,ATL,True
2021-11-20,2022,NYK,HOU,0.206,0.794,0.870617383323649,0.12938261667635098,0.5383086916618245,0.4616913083381755,NYK,NYK,True
2021-11-21,2022,LAC,DAL,0.331,0.669,0.669092541611215,0.330907458388785,0.5000462708056075,0.4999537291943925,LAC,LAC,True
2021-11-21,2022,DET,LAL,0.488,0.512,0.457926876345425,0.542073123654575,0.47296343817271247,0.5270365618272875,LAL,LAL,True
2021-11-26,2022,LAC,DET,0.16,0.84,0.890291807248735,0.10970819275126498,0.5251459036243675,0.4748540963756325,LAC,LAC,True
2021-11-27,2022,UTA,NOP,0.116,0.884,0.873480086808946,0.12651991319105405,0.494740043404473,0.505259956595527,UTA,NOP,False
2021-11-27,2022,PHI,MIN,0.278,0.722,0.798641613073445,0.20135838692655506,0.5383208065367224,0.4616791934632775,MIN,PHI,False
2021-11-28,2022,LAC,GSW,0.524,0.476,0.547633475406807,0.45236652459319304,0.5358167377034035,0.4641832622965965,GSW,LAC,False
2021-11-28,2022,IND,MIL,0.419,0.581,0.566620022389092,0.43337997761090796,0.49281001119454604,0.507189988805454,MIL,MIL,True
2021-11-28,2022,TOR,BOS,0.511,0.489,0.598468325885949,0.401531674114051,0.5547341629429745,0.4452658370570255,BOS,TOR,False
2021-11-28,2022,MEM,SAC,0.474,0.526,0.714740086696471,0.28525991330352896,0.5943700433482355,0.4056299566517645,MEM,MEM,True
2022-11-01,2023,BRK,CHI,0.442,0.558,0.621078894467913,0.378921105532087,0.5315394472339565,0.46846055276604354,CHI,BRK,False
2022-11-01,2023,MIA,GSW,0.447,0.553,0.601400535482336,0.39859946451766404,0.524200267741168,0.47579973225883204,MIA,MIA,True
2022-11-02,2023,PHI,WAS,0.238,0.762,0.74522210408612,0.25477789591388,0.49161105204306,0.50838894795694,WAS,WAS,True
2022-11-02,2023,CLE,BOS,0.507,0.493,0.483560425033475,0.5164395749665249,0.4952802125167375,0.5047197874832625,CLE,BOS,False
2022-11-02,2023,MIA,SAC,0.334,0.666,0.688811352263013,0.31118864773698696,0.5114056761315066,0.4885943238684935,MIA,MIA,True
2022-11-02,2023,NYK,ATL,0.519,0.481,0.566285144461696,0.433714855538304,0.542642572230848,0.457357427769152,ATL,NYK,False
2022-11-03,2023,ORL,GSW,0.757,0.243,0.262644702662168,0.737355297337832,0.509822351331084,0.490177648668916,ORL,ORL,True
2022-11-04,2023,DET,CLE,0.714,0.286,0.504597311391392,0.49540268860860803,0.609298655695696,0.39070134430430403,CLE,DET,False
2022-11-04,2023,IND,MIA,0.498,0.502,0.48874315978452,0.51125684021548,0.49337157989226,0.50662842010774,IND,MIA,False
2022-11-04,2023,PHI,NYK,0.337,0.663,0.660005473471615,0.339994526528385,0.4985027367358075,0.5014972632641925,NYK,NYK,True
2022-11-04,2023,WAS,BRK,0.309,0.691,0.572944501680487,0.42705549831951295,0.4409722508402435,0.5590277491597564,BRK,BRK,True
2022-11-04,2023,BOS,CHI,0.191,0.809,0.79485844696809,0.20514155303190995,0.492929223484045,0.507070776515955,BOS,CHI,False
2022-11-05,2023,PHO,POR,0.112,0.888,0.879697788824196,0.12030221117580397,0.495848894412098,0.504151105587902,PHO,POR,False
2022-11-05,2023,ORL,SAC,0.622,0.378,0.446262602728466,0.553737397271534,0.534131301364233,0.465868698635767,SAC,ORL,False
2022-11-05,2023,ATL,NOP,0.426,0.574,0.667081615533212,0.332918384466788,0.546540807766606,0.453459192233394,ATL,ATL,True
2022-11-05,2023,NYK,BOS,0.619,0.381,0.412365298348235,0.587634701651765,0.5156826491741175,0.4843173508258825,BOS,NYK,False
2022-11-06,2023,LAL,CLE,0.608,0.392,0.403421325043848,0.596578674956152,0.505710662521924,0.494289337478076,CLE,LAL,False
2022-11-06,2023,TOR,CHI,0.292,0.708,0.77530261644293,0.22469738355707003,0.533651308221465,0.466348691778535,TOR,TOR,True
2022-11-06,2023,MEM,WAS,0.283,0.717,0.854831182913419,0.14516881708658103,0.5689155914567094,0.4310844085432905,MEM,MEM,True
2022-11-09,2023,ORL,DAL,0.717,0.283,0.21700506843833,0.78299493156167,0.467002534219165,0.532997465780835,ORL,DAL,False
2022-11-12,2023,LAC,BRK,0.444,0.556,0.612825042700212,0.387174957299788,0.528412521350106,0.47158747864989403,BRK,LAC,False
2022-11-12,2023,WAS,UTA,0.647,0.353,0.344858148538218,0.6551418514617819,0.49592907426910904,0.504070925730891,WAS,UTA,False
2022-11-13,2023,NYK,OKC,0.288,0.712,0.750379336366283,0.24962066363371704,0.5191896681831415,0.4808103318168585,OKC,NYK,False
2022-11-13,2023,CLE,MIN,0.375,0.625,0.506433110662502,0.49356688933749804,0.440716555331251,0.559283444668749,MIN,MIN,True
2022-11-13,2023,WAS,MEM,0.536,0.464,0.430356524325257,0.569643475674743,0.4831782621626285,0.5168217378373715,WAS,MEM,False
2022-11-19,2023,ATL,TOR,0.323,0.677,0.629424869936044,0.37057513006395604,0.476212434968022,0.5237875650319781,ATL,TOR,False
2022-11-20,2023,PHO,NYK,0.321,0.679,0.674728598231702,0.32527140176829805,0.49786429911585095,0.502135700884149,PHO,NYK,False
2022-11-20,2023,WAS,CHO,0.327,0.673,0.625754908213132,0.37424509178686804,0.47637745410656596,0.523622545893434,WAS,CHO,False
2022-11-20,2023,SAC,DET,0.146,0.854,0.78555108693943,0.21444891306057,0.465775543469715,0.5342244565302849,SAC,DET,False
2022-11-25,2023,CHO,MIN,0.559,0.441,0.354350826727413,0.645649173272587,0.45667541336370654,0.5433245866362935,CHO,MIN,False
2022-11-26,2023,SAS,LAL,0.607,0.393,0.640764564404049,0.35923543559595095,0.6238822822020245,0.3761177177979755,LAL,SAS,False
2022-11-26,2023,TOR,DAL,0.599,0.401,0.537612184138265,0.46238781586173505,0.5683060920691325,0.43169390793086754,TOR,TOR,True
2022-11-27,2023,BRK,POR,0.227,0.773,0.763750683040064,0.236249316959936,0.495375341520032,0.5046246584799681,BRK,POR,False
2022-11-27,2023,MIN,GSW,0.545,0.455,0.63964250739242,0.36035749260758,0.59232125369621,0.40767874630379,GSW,MIN,False
2022-11-27,2023,LAC,IND,0.467,0.533,0.551779948946019,0.448220051053981,0.5093899744730095,0.4906100255269905,LAC,LAC,True
2022-11-27,2023,ATL,MIA,0.311,0.689,0.638637335860897,0.361362664139103,0.47481866793044847,0.5251813320695515,MIA,MIA,True
2022-11-27,2023,BOS,WAS,0.254,0.746,0.793184200569832,0.20681579943016803,0.523592100284916,0.476407899715084,BOS,BOS,True
2022-11-27,2023,DET,CLE,0.789,0.211,0.309316788181943,0.690683211818057,0.5491583940909716,0.4508416059090285,CLE,DET,False
2022-11-27,2023,NYK,MEM,0.577,0.423,0.547379683133276,0.452620316866724,0.562189841566638,0.437810158433362,MEM,NYK,False
2022-11-27,2023,ORL,PHI,0.573,0.427,0.37800602199824,0.62199397800176,0.47550301099911996,0.52449698900088,PHI,PHI,True
2017-12-02,2018,BOS,PHO,0.072,0.928,,,,,BOS,NA,False
2017-12-02,2018,BOS,PHO,0.072,0.928,,,,,BOS,NA,False
2017-12-02,2018,DAL,LAC,0.489,0.511,,,,,DAL,NA,False
2017-12-02,2018,DAL,LAC,0.489,0.511,,,,,DAL,NA,False
2017-12-02,2018,BRK,ATL,0.316,0.684,,,,,ATL,NA,False
2017-12-02,2018,BRK,ATL,0.316,0.684,,,,,ATL,NA,False
2017-12-03,2018,NYK,ORL,0.327,0.673,,,,,ORL,NA,False
2017-12-03,2018,NYK,ORL,0.327,0.673,,,,,ORL,NA,False
2017-12-09,2018,LAC,WAS,0.483,0.517,,,,,LAC,NA,False
2017-12-09,2018,LAC,WAS,0.483,0.517,,,,,LAC,NA,False
2017-12-09,2018,BRK,MIA,0.47,0.53,,,,,MIA,NA,False
2017-12-09,2018,BRK,MIA,0.47,0.53,,,,,MIA,NA,False
2017-12-10,2018,SAC,TOR,0.799,0.201,,,,,TOR,NA,False
2017-12-10,2018,SAC,TOR,0.799,0.201,,,,,TOR,NA,False
2017-12-10,2018,DET,BOS,0.555,0.445,,,,,BOS,NA,False
2017-12-10,2018,DET,BOS,0.555,0.445,,,,,BOS,NA,False
2017-12-10,2018,IND,DEN,0.421,0.579,,,,,IND,NA,False
2017-12-10,2018,IND,DEN,0.421,0.579,,,,,IND,NA,False
2017-12-17,2018,TOR,SAC,0.095,0.905,,,,,TOR,NA,False
2017-12-17,2018,TOR,SAC,0.095,0.905,,,,,TOR,NA,False
2017-12-17,2018,DET,ORL,0.257,0.743,,,,,DET,NA,False
2017-12-17,2018,DET,ORL,0.257,0.743,,,,,DET,NA,False
2017-12-17,2018,BRK,IND,0.507,0.493,,,,,IND,NA,False
2017-12-17,2018,BRK,IND,0.507,0.493,,,,,IND,NA,False
2017-12-17,2018,WAS,CLE,0.377,0.623,,,,,CLE,NA,False
2017-12-17,2018,WAS,CLE,0.377,0.623,,,,,CLE,NA,False
2017-12-23,2018,TOR,PHI,0.217,0.783,,,,,TOR,NA,False
2017-12-23,2018,TOR,PHI,0.217,0.783,,,,,TOR,NA,False
2017-12-25,2018,NYK,PHI,0.421,0.579,,,,,PHI,NA,False
2017-12-25,2018,NYK,PHI,0.421,0.579,,,,,PHI,NA,False
2017-12-25,2018,GSW,CLE,0.218,0.782,,,,,GSW,NA,False
2017-12-25,2018,GSW,CLE,0.218,0.782,,,,,GSW,NA,False
2017-12-25,2018,BOS,WAS,0.314,0.686,,,,,WAS,NA,False
2017-12-25,2018,BOS,WAS,0.314,0.686,,,,,WAS,NA,False
2017-12-31,2018,WAS,CHI,0.168,0.832,,,,,WAS,NA,False
2017-12-31,2018,WAS,CHI,0.168,0.832,,,,,WAS,NA,False
2017-12-31,2018,IND,MIN,0.51,0.49,,,,,MIN,NA,False
2017-12-31,2018,IND,MIN,0.51,0.49,,,,,MIN,NA,False
2017-12-31,2018,BOS,BRK,0.14,0.86,,,,,BOS,NA,False
2017-12-31,2018,BOS,BRK,0.14,0.86,,,,,BOS,NA,False
2018-12-01,2019,NYK,MIL,0.785,0.215,0.205476564312477,0.794523435687523,0.4952382821562385,0.5047617178437616,NYK,MIL,False
2018-12-02,2019,LAL,PHO,0.178,0.822,0.858638691805163,0.14136130819483705,0.5183193459025814,0.4816806540974185,LAL,LAL,True
2018-12-02,2019,CHO,NOP,0.43,0.57,0.580729941401116,0.419270058598884,0.505364970700558,0.494635029299442,NOP,CHO,False
2018-12-02,2019,MIA,UTA,0.497,0.503,0.423919064458256,0.576080935541744,0.460459532229128,0.539540467770872,MIA,UTA,False
2018-12-02,2019,PHI,MEM,0.3,0.7,0.823224161642479,0.17677583835752098,0.5616120808212395,0.43838791917876047,PHI,PHI,True
2018-12-08,2019,DAL,HOU,0.449,0.551,0.296945201439903,0.703054798560097,0.37297260071995153,0.6270273992800486,DAL,HOU,False
2018-12-09,2019,DET,NOP,0.499,0.501,0.535630636329801,0.464369363670199,0.5173153181649005,0.4826846818350995,NOP,DET,False
2018-12-09,2019,TOR,MIL,0.397,0.603,0.700479640423848,0.299520359576152,0.548739820211924,0.451260179788076,MIL,TOR,False
2018-12-15,2019,ORL,UTA,0.661,0.339,0.274787523262408,0.725212476737592,0.467893761631204,0.532106238368796,ORL,UTA,False
2018-12-16,2019,BRK,ATL,0.2,0.8,0.793264388533138,0.20673561146686203,0.496632194266569,0.503367805733431,BRK,ATL,False
2018-12-16,2019,CLE,PHI,0.689,0.311,0.196008831921582,0.803991168078418,0.442504415960791,0.557495584039209,PHI,PHI,True
2018-12-16,2019,IND,NYK,0.149,0.851,0.85653215966962,0.14346784033037996,0.50276607983481,0.49723392016518997,IND,IND,True
2018-12-16,2019,WAS,LAL,0.552,0.448,0.544919255120592,0.455080744879408,0.548459627560296,0.451540372439704,WAS,WAS,True
2018-12-22,2019,LAC,DEN,0.598,0.402,0.509810030090818,0.49018996990918196,0.553905015045409,0.446094984954591,LAC,LAC,True
2018-12-23,2019,DET,ATL,0.167,0.833,0.851445107409453,0.148554892590547,0.5092225537047265,0.4907774462952735,ATL,DET,False
2018-12-23,2019,IND,WAS,0.177,0.823,0.762250955882156,0.23774904411784403,0.469625477941078,0.530374522058922,IND,WAS,False
2018-12-23,2019,BOS,CHO,0.211,0.789,0.771468908022215,0.22853109197778498,0.4912344540111075,0.5087655459888925,BOS,CHO,False
2018-12-23,2019,BRK,PHO,0.228,0.772,0.809176505129967,0.19082349487003303,0.5185882525649835,0.4814117474350165,BRK,BRK,True
2018-12-23,2019,CLE,CHI,0.352,0.648,0.479773029187624,0.520226970812376,0.415886514593812,0.584113485406188,CHI,CHI,True
2018-12-23,2019,ORL,MIA,0.487,0.513,0.657916039974478,0.342083960025522,0.572458019987239,0.427541980012761,MIA,ORL,False
2018-12-23,2019,SAC,NOP,0.52,0.48,0.444617184674765,0.5553828153252349,0.48230859233738255,0.5176914076626175,SAC,NOP,False
2018-12-25,2019,NYK,MIL,0.792,0.208,0.199133526493767,0.800866473506233,0.49556676324688353,0.5044332367531165,MIL,MIL,True
2018-12-25,2019,HOU,OKC,0.425,0.575,0.484575582592771,0.515424417407229,0.45478779129638547,0.5452122087036144,HOU,OKC,False
2018-12-25,2019,BOS,PHI,0.311,0.689,0.619140079182083,0.380859920817917,0.46507003959104154,0.5349299604089585,BOS,PHI,False
2018-12-29,2019,MIL,BRK,0.138,0.862,0.862223477575043,0.13777652242495697,0.5001117387875216,0.4998882612124785,MIL,MIL,True
2018-12-30,2019,ORL,DET,0.486,0.514,0.54680748818809,0.45319251181191,0.516403744094045,0.483596255905955,ORL,ORL,True
2018-12-30,2019,MIA,MIN,0.391,0.609,0.540366582885216,0.459633417114784,0.465683291442608,0.534316708557392,MIN,MIN,True
2018-12-30,2019,TOR,CHI,0.08,0.92,0.913703269483885,0.08629673051611497,0.4968516347419425,0.5031483652580575,TOR,CHI,False
2018-12-31,2019,IND,ATL,0.074,0.926,0.891831355242986,0.10816864475701404,0.48291567762149296,0.5170843223785071,IND,ATL,False
2018-12-31,2019,CHO,ORL,0.266,0.734,0.789469482773505,0.21053051722649496,0.5277347413867526,0.4722652586132475,CHO,CHO,True
2019-12-01,2020,BRK,MIA,0.546,0.454,0.596515018002692,0.403484981997308,0.5712575090013461,0.428742490998654,MIA,BRK,False
2019-12-01,2020,NYK,BOS,0.76,0.24,0.197029264476613,0.802970735523387,0.4785146322383065,0.5214853677616935,BOS,BOS,True
2019-12-01,2020,MIN,MEM,0.184,0.816,0.781208325002418,0.218791674997582,0.48260416250120897,0.517395837498791,MEM,MEM,True
2019-12-01,2020,LAL,DAL,0.316,0.684,0.60199003241965,0.39800996758035,0.45899501620982497,0.541004983790175,DAL,DAL,True
2019-12-01,2020,DET,SAS,0.462,0.538,0.663174834934247,0.336825165065753,0.5625874174671235,0.4374125825328765,DET,DET,True
2019-12-01,2020,NOP,OKC,0.438,0.562,0.597769585053616,0.402230414946384,0.517884792526808,0.48211520747319203,OKC,NOP,False
2019-12-01,2020,ORL,GSW,0.32,0.68,0.755362936458465,0.24463706354153503,0.5376814682292325,0.46231853177076754,ORL,ORL,True
2019-12-01,2020,TOR,UTA,0.337,0.663,0.495277820412903,0.504722179587097,0.41613891020645155,0.5838610897935486,TOR,UTA,False
2019-12-07,2020,DAL,NOP,0.161,0.839,0.788005256869225,0.21199474313077504,0.4745026284346125,0.5254973715653874,DAL,NOP,False
2019-12-08,2020,BRK,DEN,0.553,0.447,0.256801902554105,0.7431980974458949,0.4049009512770525,0.5950990487229475,BRK,DEN,False
2019-12-08,2020,CHO,ATL,0.515,0.485,0.555793007013924,0.444206992986076,0.535396503506962,0.464603496493038,ATL,CHO,False
2019-12-08,2020,MIA,CHI,0.195,0.805,0.848860782689604,0.15113921731039603,0.521930391344802,0.47806960865519804,MIA,MIA,True
2019-12-08,2020,PHI,TOR,0.455,0.545,0.479296541663618,0.520703458336382,0.467148270831809,0.532851729168191,PHI,TOR,False
2019-12-08,2020,WAS,LAC,0.704,0.296,0.309933776039527,0.690066223960473,0.5069668880197635,0.49303311198023647,LAC,WAS,False
2019-12-14,2020,PHO,SAS,0.351,0.649,0.66916609326138,0.33083390673862,0.51008304663069,0.48991695336931,SAS,PHO,False
